user_id,order_id,purchase_ts,purchase_ts_cleaned,purchase_year,purchase_month,time_to_ship,ship_ts,product_name,product_name_cleaned,product_id,usd_price,purchase_platform,marketing_channel,marketing_channel_cleaned,account_creation_method,account_creation_method_cleaned,country_code,date_check,region,revenue
e3b87d3b,f8a1240851796189,06-08-2019,2019-08-06,2019,8,1,2019-08-07,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
127815d5,d46aa30803110537,06-08-2019,2019-08-06,2019,8,2,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $126.00 ,website,direct,direct,desktop,desktop,IN,TRUE,APAC,126.0
e127b6aa,c4e2c48872795158,06-08-2019,2019-08-06,2019,8,2,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
726c6046,b7f259f008049140,06-08-2019,2019-08-06,2019,8,3,2019-08-09,Nintendo Switch,nintendo switch,8d0d, $149.45 ,website,direct,direct,desktop,desktop,SE,TRUE,EMEA,149.45
726c6046,b7f259f008049139,06-08-2019,2019-08-06,2019,8,3,2019-08-09,Nintendo Switch,nintendo switch,8d0d, $149.45 ,website,direct,direct,desktop,desktop,SE,TRUE,EMEA,149.45
b5d8eb1a,af7899c347f77039,06-08-2019,2019-08-06,2019,8,2,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,168.0
aa0f7d05,ab6c6d1184372094,06-08-2019,2019-08-06,2019,8,2,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,168.0
95558d43,9bab7dfba2e63300,06-08-2019,2019-08-06,2019,8,1,2019-08-07,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,480.0
e74385ed,8fd580fc9dd97684,06-08-2019,2019-08-06,2019,8,3,2019-08-09,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,691.58 ",website,affiliate,affiliate,unknown,unknown,US,TRUE,NA,1691.58
812d0543,826a5c866d355120,06-08-2019,2019-08-06,2019,8,2,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
4fa3334a,2a6fa28359635342,06-08-2019,2019-08-06,2019,8,2,2019-08-08,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,24.0
4fa3334a,2a6fa28359635341,06-08-2019,2019-08-06,2019,8,2,2019-08-08,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,24.0
de3011fe,0bdbd719fc593899,06-08-2019,2019-08-06,2019,8,-116,2019-04-12,27in 4K gaming monitor,27in 4k gaming monitor,891b, $384.00 ,website,direct,direct,desktop,desktop,US,FALSE,NA,384.0
698aa8f0,df0d043fb0f45548,05-08-2019,2019-08-05,2019,8,1,2019-08-06,Nintendo Switch,nintendo switch,8d0d, $145.97 ,website,direct,direct,desktop,desktop,SE,TRUE,EMEA,145.97
4d7a05cc,cc9365b79f134416,05-08-2019,2019-08-05,2019,8,3,2019-08-08,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $17.67 ,website,direct,direct,desktop,desktop,PL,TRUE,EMEA,17.67
41b7b0eb,c4ad5e667ab29667,05-08-2019,2019-08-05,2019,8,1,2019-08-06,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,email,email,mobile,mobile,US,TRUE,NA,168.0
2995c8e5,c40d2001ceb19815,05-08-2019,2019-08-05,2019,8,3,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
12ac0f01,c2668edee6f10630,05-08-2019,2019-08-05,2019,8,1,2019-08-06,Nintendo Switch,nintendo switch,8d0d, $150.27 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,150.27
5b05d042,c0d99405e0539778,05-08-2019,2019-08-05,2019,8,3,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $135.54 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,135.54
0dae0a37,bbfa0325db38625,05-08-2019,2019-08-05,2019,8,2,2019-08-07,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
0dae0a37,bbfa0325db38624,05-08-2019,2019-08-05,2019,8,2,2019-08-07,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
f0cd67f7,b2c994add44101797,05-08-2019,2019-08-05,2019,8,1,2019-08-06,Nintendo Switch,nintendo switch,8d0d, $149.45 ,website,direct,direct,desktop,desktop,SE,TRUE,EMEA,149.45
f40758b6,964dcbc5a28103144,05-08-2019,2019-08-05,2019,8,1,2019-08-06,Nintendo Switch,nintendo switch,8d0d, $138.04 ,website,direct,direct,mobile,mobile,AU,TRUE,EMEA,138.04
351cf0d7,8764e748fed24536,05-08-2019,2019-08-05,2019,8,3,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
fadc38a7,7e844a7ee23105992,05-08-2019,2019-08-05,2019,8,3,2019-08-08,27in 4K gaming monitor,27in 4k gaming monitor,891b, $332.11 ,website,direct,direct,desktop,desktop,DE,TRUE,EMEA,332.11
43fe8df6,61f9eddd0b030616,05-08-2019,2019-08-05,2019,8,2,2019-08-07,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
b0eeccc8,61927ce2fbd74987,05-08-2019,2019-08-05,2019,8,3,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $167.35 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,167.35
cff64bee,606620384f887861,05-08-2019,2019-08-05,2019,8,3,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $172.10 ,website,email,email,mobile,mobile,GB,TRUE,EMEA,172.1
4a336bd4,55c2026e1f433011,05-08-2019,2019-08-05,2019,8,1,2019-08-06,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,24.0
bf750e9b,534c4e793be81054,05-08-2019,2019-08-05,2019,8,2,2019-08-07,Nintendo Switch,nintendo switch,8d0d, $151.56 ,website,direct,direct,desktop,desktop,FR,TRUE,EMEA,151.56
8867750,4a0fa35dd79261,05-08-2019,2019-08-05,2019,8,1,2019-08-06,27in 4K gaming monitor,27in 4k gaming monitor,891b, $376.16 ,website,direct,direct,desktop,desktop,US,TRUE,NA,376.16
8964f67d,452920712ba58324,05-08-2019,2019-08-05,2019,8,3,2019-08-08,Nintendo Switch,nintendo switch,8d0d, $151.99 ,website,direct,direct,desktop,desktop,IE,TRUE,EMEA,151.99
ee0df7de,378b9d5d54d100545,05-08-2019,2019-08-05,2019,8,2,2019-08-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $19.20 ,website,direct,direct,desktop,desktop,AR,TRUE,EMEA,19.2
63d3ae43,33ba2a5af8443243,05-08-2019,2019-08-05,2019,8,2,2019-08-07,Nintendo Switch,nintendo switch,8d0d, $119.76 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,119.76
fe37b11b,289b78af765107402,05-08-2019,2019-08-05,2019,8,3,2019-08-08,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
691626da,e2d5dd807fa45351,04-08-2019,2019-08-04,2019,8,3,2019-08-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $24.00 ,mobile app,email,email,mobile,mobile,US,TRUE,NA,24.0
eab358d0,ebb8d41ec4299153,04-08-2019,2019-08-04,2019,8,3,2019-08-07,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,04ac," $1,198.00 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1198.0
4c866460,eb5e534de4134019,04-08-2019,2019-08-04,2019,8,2,2019-08-06,Nintendo Switch,nintendo switch,e682, $150.27 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,150.27
9f3ed4ad,afe5291e99967320,04-08-2019,2019-08-04,2019,8,1,2019-08-05,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,ZA,TRUE,EMEA,24.0
ea658157,a32f09a3feb99014,04-08-2019,2019-08-04,2019,8,3,2019-08-07,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,168.0
bdb8207d,9cd226cfe6c80308,04-08-2019,2019-08-04,2019,8,1,2019-08-05,Nintendo Switch,nintendo switch,8d0d, $169.42 ,website,direct,direct,mobile,mobile,GB,TRUE,EMEA,169.42
bf5e9891,991c14aa42981016,04-08-2019,2019-08-04,2019,8,1,2019-08-05,Nintendo Switch,nintendo switch,8d0d, $151.99 ,website,direct,direct,mobile,mobile,DE,TRUE,EMEA,151.99
cd500b3e,7ce960b918486718,04-08-2019,2019-08-04,2019,8,3,2019-08-07,27in 4K gaming monitor,27in 4k gaming monitor,891b, $375.80 ,website,direct,direct,desktop,desktop,US,TRUE,NA,375.8
7a732c2d,7497e86a33352316,04-08-2019,2019-08-04,2019,8,2,2019-08-06,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,email,email,mobile,mobile,CO,TRUE,EMEA,24.0
a522617a,502a6f7487569925,04-08-2019,2019-08-04,2019,8,3,2019-08-07,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
27e78232,41d2096142a19157,04-08-2019,2019-08-04,2019,8,2,2019-08-06,Nintendo Switch,nintendo switch,8d0d, $151.56 ,website,direct,direct,desktop,desktop,FR,TRUE,EMEA,151.56
41277208,3511681bf9e1078,04-08-2019,2019-08-04,2019,8,2,2019-08-06,Nintendo Switch,nintendo switch,8d0d, $138.52 ,website,direct,direct,desktop,desktop,AU,TRUE,EMEA,138.52
87ee5a3e,2bc636978bb57767,04-08-2019,2019-08-04,2019,8,3,2019-08-07,Nintendo Switch,nintendo switch,8d0d, $172.10 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,172.1
753b1d93,211d81fce7350289,04-08-2019,2019-08-04,2019,8,1,2019-08-05,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,DK,TRUE,EMEA,24.0
cdf8a2f4,1b92c94bdbb87015,04-08-2019,2019-08-04,2019,8,1,2019-08-05,Nintendo Switch,nintendo switch,8d0d, $134.40 ,website,direct,direct,desktop,desktop,BR,TRUE,EMEA,134.4
53148c17,1636ad640bb36626,04-08-2019,2019-08-04,2019,8,-96,2019-04-30,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,04ac," $1,198.00 ",website,direct,direct,desktop,desktop,US,FALSE,NA,1198.0
53148c17,1636ad640bb36625,04-08-2019,2019-08-04,2019,8,-36,2019-06-29,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,04ac," $1,198.00 ",website,direct,direct,desktop,desktop,US,FALSE,NA,1198.0
39c6179c,0e42703f7ab26394,04-08-2019,2019-08-04,2019,8,-61,2019-06-04,27in 4K gaming monitor,27in 4k gaming monitor,891b, $473.12 ,website,email,email,mobile,mobile,US,FALSE,NA,473.12
76d5cbd7,0418b94f84250899,04-08-2019,2019-08-04,2019,8,-29,2019-07-06,Nintendo Switch,nintendo switch,8d0d, $172.10 ,website,direct,direct,desktop,desktop,GB,FALSE,EMEA,172.1
41aa5e46,eaa1ebf75c129649,03-08-2019,2019-08-03,2019,8,1,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,email,email,mobile,mobile,BR,TRUE,EMEA,168.0
3ef316f2,e71122f846d28513,03-08-2019,2019-08-03,2019,8,1,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
c292a8e5,83a3c8a22e682359,03-08-2019,2019-08-03,2019,8,2,2019-08-05,Nintendo Switch,nintendo switch,8d0d, $108.91 ,website,direct,direct,desktop,desktop,MX,TRUE,LATAM,108.91
6cb1db66,72be673ef8546909,03-08-2019,2019-08-03,2019,8,1,2019-08-04,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,email,email,mobile,mobile,US,TRUE,NA,24.0
65383cf4,6f4a18f3b7c43745,03-08-2019,2019-08-03,2019,8,1,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $138.52 ,website,direct,direct,desktop,desktop,AU,TRUE,EMEA,138.52
6f587ffe,619bc9c7d7148009,03-08-2019,2019-08-03,2019,8,1,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
5a1c9d79,59a6b827a2b39386,03-08-2019,2019-08-03,2019,8,1,2019-08-04,27in 4K gaming monitor,27in 4k gaming monitor,891b, $415.13 ,website,direct,direct,desktop,desktop,FR,TRUE,EMEA,415.13
5a1c9d79,59a6b827a2b39385,03-08-2019,2019-08-03,2019,8,1,2019-08-04,27in 4K gaming monitor,27in 4k gaming monitor,891b, $415.13 ,website,direct,direct,desktop,desktop,FR,TRUE,EMEA,415.13
62435000,4558a5c198f1644,03-08-2019,2019-08-03,2019,8,2,2019-08-05,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
fb9bcf87,307f05e5aef106254,03-08-2019,2019-08-03,2019,8,3,2019-08-06,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
fb9bcf87,307f05e5aef106253,03-08-2019,2019-08-03,2019,8,3,2019-08-06,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
2a46dfbc,264c647df1c20122,03-08-2019,2019-08-03,2019,8,1,2019-08-04,27in 4K gaming monitor,27in 4k gaming monitor,891b, $324.55 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,324.55
8b7b3ef7,241025a980c59256,03-08-2019,2019-08-03,2019,8,1,2019-08-04,27in 4K gaming monitor,27in 4k gaming monitor,891b, $384.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,384.0
245cb183,12014541fc617689,03-08-2019,2019-08-03,2019,8,-39,2019-06-25,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,FALSE,NA,168.0
b1b2f77d,11b27f185fa75309,03-08-2019,2019-08-03,2019,8,-111,2019-04-14,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,FALSE,NA,168.0
3285613a,0c451d597c023509,03-08-2019,2019-08-03,2019,8,-80,2019-05-15,27in 4K gaming monitor,27in 4k gaming monitor,891b, $328.98 ,website,direct,direct,desktop,desktop,US,FALSE,NA,328.98
ab952077,082d9468ea472747,03-08-2019,2019-08-03,2019,8,-111,2019-04-14,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,affiliate,affiliate,unknown,unknown,US,FALSE,NA,24.0
ab952077,082d9468ea472746,03-08-2019,2019-08-03,2019,8,-19,2019-07-15,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,affiliate,affiliate,unknown,unknown,US,FALSE,NA,24.0
5d8ac2d6,fc0315f44cf40800,02-08-2019,2019-08-02,2019,8,1,2019-08-03,Nintendo Switch,nintendo switch,8e5d, $167.48 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,167.48
cf2bf25c,3af9ec8456d87570,02-08-2019,2019-08-02,2019,8,1,2019-08-03,Nintendo Switch,nintendo switch,b5f7, $90.27 ,mobile app,direct,direct,desktop,desktop,IT,TRUE,EMEA,90.27
f137cb50,083de7672a5101950,02-08-2019,2019-08-02,2019,8,-144,2019-03-11,27inches 4k gaming monitor,27in 4k gaming monitor,2a50, $359.98 ,mobile app,email,email,mobile,mobile,US,FALSE,NA,359.98
36c55b2b,f35dd843ca025171,02-08-2019,2019-08-02,2019,8,3,2019-08-05,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
85827279,f25706da2e12268,02-08-2019,2019-08-02,2019,8,1,2019-08-03,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,367.39 ",website,direct,direct,desktop,desktop,JP,TRUE,APAC,1367.39
85827279,f25706da2e12267,02-08-2019,2019-08-02,2019,8,1,2019-08-03,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,367.39 ",website,direct,direct,desktop,desktop,JP,TRUE,APAC,1367.39
1c2afdf4,f12b08ff54e14496,02-08-2019,2019-08-02,2019,8,1,2019-08-03,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,800.00 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1800.0
9610ffc0,e1f4a078b1f63581,02-08-2019,2019-08-02,2019,8,2,2019-08-04,Nintendo Switch,nintendo switch,e682, $149.42 ,website,direct,direct,desktop,desktop,DE,TRUE,EMEA,149.42
ae34190e,d723b4a00e473815,02-08-2019,2019-08-02,2019,8,2,2019-08-04,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
8506bbcd,be8eebcf56656602,02-08-2019,2019-08-02,2019,8,2,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
434dad4c,be51b2f775930304,02-08-2019,2019-08-02,2019,8,3,2019-08-05,Nintendo Switch,nintendo switch,8d0d, $142.80 ,website,direct,direct,desktop,desktop,US,TRUE,NA,142.8
9c9c7b24,b2db2a4fd0466209,02-08-2019,2019-08-02,2019,8,1,2019-08-03,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
8e2c48d2,9e08c69a05660369,02-08-2019,2019-08-02,2019,8,1,2019-08-03,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $21.91 ,website,direct,direct,mobile,mobile,JP,TRUE,APAC,21.91
3948951f,88824dc2f6726172,02-08-2019,2019-08-02,2019,8,1,2019-08-03,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,IL,TRUE,EMEA,168.0
f2a3d122,71e5e90b37b102548,02-08-2019,2019-08-02,2019,8,3,2019-08-05,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,04ac," $1,198.00 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1198.0
f40bc684,621a6aa2f82103155,02-08-2019,2019-08-02,2019,8,3,2019-08-05,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,BR,TRUE,EMEA,168.0
3244fc36,5671b76460b23408,02-08-2019,2019-08-02,2019,8,1,2019-08-03,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
02fb8c48,55fddd837c34401,02-08-2019,2019-08-02,2019,8,1,2019-08-03,Nintendo Switch,nintendo switch,8d0d, $151.99 ,website,direct,direct,desktop,desktop,DE,TRUE,EMEA,151.99
0a91b51a,53c2838ac187341,02-08-2019,2019-08-02,2019,8,3,2019-08-05,Nintendo Switch,nintendo switch,8d0d, $149.42 ,website,direct,direct,desktop,desktop,AT,TRUE,EMEA,149.42
65092c76,4daa448a10043686,02-08-2019,2019-08-02,2019,8,1,2019-08-03,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
4c292db9,3e03d21fd9633865,02-08-2019,2019-08-02,2019,8,2,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $138.29 ,website,direct,direct,desktop,desktop,JP,TRUE,APAC,138.29
5e939d20,3ca15fbcb3241208,02-08-2019,2019-08-02,2019,8,2,2019-08-04,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $16.03 ,website,direct,direct,desktop,desktop,AU,TRUE,EMEA,16.03
49a97abe,3024ab64fc032794,02-08-2019,2019-08-02,2019,8,3,2019-08-05,Nintendo Switch,nintendo switch,8d0d, $81.68 ,website,direct,direct,desktop,desktop,VE,TRUE,LATAM,81.68
0e587294,2a8f4e673e28893,02-08-2019,2019-08-02,2019,8,2,2019-08-04,27in 4K gaming monitor,27in 4k gaming monitor,891b, $314.76 ,website,direct,direct,desktop,desktop,US,TRUE,NA,314.76
b60a4629,19c688470ca77124,02-08-2019,2019-08-02,2019,8,-66,2019-05-28,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $19.27 ,website,direct,direct,desktop,desktop,CA,FALSE,EMEA,19.27
d6bf5616,1389028806590698,02-08-2019,2019-08-02,2019,8,-20,2019-07-13,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,FALSE,NA,168.0
5d9e539b,e7679ebe86a40832,01-08-2019,2019-08-01,2019,8,1,2019-08-02,Nintendo Switch,nintendo switch,8e5d, $168.84 ,mobile app,email,email,mobile,mobile,US,TRUE,NA,168.84
4dc24356,218185e301834543,01-08-2019,2019-08-01,2019,8,3,2019-08-04,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $24.16 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,24.16
5c7c519f,19af8d4129140385,01-08-2019,2019-08-01,2019,8,-3,2019-07-29,Nintendo Switch,nintendo switch,8e5d, $171.36 ,mobile app,social media,social media,tablet,tablet,US,FALSE,NA,171.36
798a711b,f3003fd390a51947,01-08-2019,2019-08-01,2019,8,1,2019-08-02,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $19.27 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,19.27
5ba4bbde,eb08a4b366340048,01-08-2019,2019-08-01,2019,8,3,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
acdc7b7a,e6fcb96523573254,01-08-2019,2019-08-01,2019,8,3,2019-08-04,27in 4K gaming monitor,27in 4k gaming monitor,891b, $249.60 ,website,direct,direct,desktop,desktop,US,TRUE,NA,249.6
b88c9971,e3a5926136e78169,01-08-2019,2019-08-01,2019,8,1,2019-08-02,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $18.67 ,website,affiliate,affiliate,unknown,unknown,FR,TRUE,EMEA,18.67
4c45b77a,de60196266b33921,01-08-2019,2019-08-01,2019,8,3,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $149.42 ,website,direct,direct,desktop,desktop,NL,TRUE,EMEA,149.42
7245bf67,dc72ac3f9f149080,01-08-2019,2019-08-01,2019,8,1,2019-08-02,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,MO,TRUE,APAC,168.0
d07f3d7f,d4e67785d4b88061,01-08-2019,2019-08-01,2019,8,1,2019-08-02,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
acb69eab,c682296788373178,01-08-2019,2019-08-01,2019,8,2,2019-08-03,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,TH,TRUE,APAC,168.0
f76669c8,c2825a2a202104530,01-08-2019,2019-08-01,2019,8,2,2019-08-03,Nintendo Switch,nintendo switch,8d0d, $142.80 ,website,direct,direct,desktop,desktop,US,TRUE,NA,142.8
3a54edb5,b08ccf3c7c626601,01-08-2019,2019-08-01,2019,8,2,2019-08-03,Nintendo Switch,nintendo switch,8d0d, $111.59 ,website,direct,direct,desktop,desktop,MX,TRUE,LATAM,111.59
17468481,a7a6651608f485,01-08-2019,2019-08-01,2019,8,3,2019-08-04,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,24.0
2b8da769,a74aabbd01720610,01-08-2019,2019-08-01,2019,8,2,2019-08-03,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,24.0
7f353d6d,a68a9afeda254336,01-08-2019,2019-08-01,2019,8,2,2019-08-03,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,480.0
b7f50e67,94329091f4a77925,01-08-2019,2019-08-01,2019,8,1,2019-08-02,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,email,email,mobile,mobile,US,TRUE,NA,480.0
ef66c4ee,860d913d84a101145,01-08-2019,2019-08-01,2019,8,3,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
4a51e6db,78875a1e14433052,01-08-2019,2019-08-01,2019,8,2,2019-08-03,27in 4K gaming monitor,27in 4k gaming monitor,891b, $329.64 ,website,direct,direct,desktop,desktop,US,TRUE,NA,329.64
a57c931e,755d7e026a670103,01-08-2019,2019-08-01,2019,8,2,2019-08-03,27in 4K gaming monitor,27in 4k gaming monitor,891b, $431.80 ,website,direct,direct,desktop,desktop,US,TRUE,NA,431.8
3e2cad13,6701c04a38f28186,01-08-2019,2019-08-01,2019,8,1,2019-08-02,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $19.35 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,19.35
b5598180,4ba7470f64a76823,01-08-2019,2019-08-01,2019,8,3,2019-08-04,27in 4K gaming monitor,27in 4k gaming monitor,891b, $382.04 ,website,direct,direct,desktop,desktop,US,TRUE,NA,382.04
82f6c440,2d10ef6833f55800,01-08-2019,2019-08-01,2019,8,2,2019-08-03,Nintendo Switch,nintendo switch,8d0d, $155.69 ,website,direct,direct,desktop,desktop,JP,TRUE,APAC,155.69
37d9e084,2494e663bd125628,01-08-2019,2019-08-01,2019,8,3,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
c1a1f6cc,226c88d757881961,01-08-2019,2019-08-01,2019,8,2,2019-08-03,27in 4K gaming monitor,27in 4k gaming monitor,891b, $410.88 ,website,affiliate,affiliate,unknown,unknown,US,TRUE,NA,410.88
c1a1f6cc,226c88d757881960,01-08-2019,2019-08-01,2019,8,2,2019-08-03,27in 4K gaming monitor,27in 4k gaming monitor,891b, $410.88 ,website,affiliate,affiliate,unknown,unknown,US,TRUE,NA,410.88
5b92cddb,2151b51c4d040016,01-08-2019,2019-08-01,2019,8,3,2019-08-04,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
b16c8f8f,1ef6282262d75197,01-08-2019,2019-08-01,2019,8,1,2019-08-02,27in 4K gaming monitor,27in 4k gaming monitor,891b, $467.14 ,website,direct,direct,desktop,desktop,US,TRUE,NA,467.14
dba16841,7f4b51233d692817,31-07-2019,2019-07-31,2019,7,2,2019-08-02,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $24.28 ,mobile app,email,email,mobile,mobile,US,TRUE,NA,24.28
